id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1509955,Studio au coeur de la ville,8064781,Estelle,Bordeaux,Centre ville (Bordeaux),44.84319,-0.57071,Entire home/apt,55,6,23,2019-07-15,0.39,1,357
1540841,Cosy appartment in the heart of Bordeaux,8213752,Laurent,Bordeaux,Bordeaux Sud,44.83369,-0.56109,Entire home/apt,70,4,10,2015-06-18,0.14,3,3
1547915,Petite Maison tout confort située à Pessac centre,8248228,Mathieu,Pessac,Chiquet-Fontaudin,44.80518,-0.62131,Entire home/apt,50,14,6,2019-05-31,0.25,1,0
1550138,Charming flat in the city center,8256943,Lea,Bordeaux,Bordeaux Sud,44.83258,-0.56988,Entire home/apt,59,3,95,2017-07-03,1.46,1,0
1585274,Maison,4800008,Pauline,Bordeaux,La Bastide,44.85224,-0.54225,Entire home/apt,150,5,7,2019-08-17,0.18,1,351
1591705,Maison avec jardin,8490764,Christophe,Cenon,Palmer-Gravires-Cavailles,44.85149,-0.51952,Entire home/apt,40,2,33,2017-07-24,0.56,4,0
1605871,Appartement de type t2 de 52 m2,8555286,Ghislaine,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.822,-0.60042,Entire home/apt,37,3,118,2019-11-11,1.85,1,56
1612906,La Villa - Bordeaux Chambres Hotes,8585746,Sylvain,Bordeaux,Bordeaux Sud,44.82904,-0.5723,Entire home/apt,495,3,10,2019-09-09,0.18,1,144
1612990,"Nice, confortable and quiet suite",8586420,Iñaki,Bordeaux,Centre ville (Bordeaux),44.84707,-0.58877,Private room,69,2,72,2019-11-10,1.11,1,79
1652831,Superbe Duplex avec Parking/Jardin,4538479,Richard,Bordeaux,Bordeaux Sud,44.83056,-0.5743,Entire home/apt,96,2,46,2019-10-01,1.64,1,326
1659105,"Maison spacieuse en pierre, jardin et garage...",8723427,Julien,Bordeaux,Nansouty - Saint Gens,44.81632,-0.56724,Entire home/apt,145,4,6,2018-07-27,0.15,1,41
1672218,Chambre SDB+ Breakfast Gare St Jean,8852292,Agnès,Bordeaux,Bordeaux Sud,44.82423,-0.56142,Private room,55,2,67,2019-09-29,1.01,1,0
1679033,"Villa de standing/piscine, Gironde",8505152,Laurent,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.92407,-0.75069,Entire home/apt,370,7,0,,,1,353
1699336,Bedroom and a family house,8973463,Emmanuel,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83464,-0.60518,Private room,39,2,18,2019-10-11,0.29,1,345
1724221,maison confortable spacieuse jardin,9088101,Marie Jose,Villenave-d'Ornon,Villenave-d'Ornon,44.78562,-0.57122,Entire home/apt,85,1,2,2016-06-20,0.03,1,87
1765419,"""Zenitude"" room with private bathroom",8526889,Louise-Marie,Talence,Talence,44.80375,-0.57566,Private room,24,1,0,,,3,331
1791040,A very quiet and safe apart!,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84439,-0.57953,Entire home/apt,87,90,7,2014-12-09,0.10,73,118
1791884,High end apartment 80 sqm w lift downtown Bordeaux,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84081,-0.57755,Entire home/apt,156,90,14,2016-07-03,0.19,73,299
1800344,Design Loft Vintage,3070456,Cécile & Hugo,Bordeaux,Caudran,44.85562,-0.60557,Entire home/apt,500,2,79,2019-11-11,1.17,1,352
1840862,Très beau duplex vers Jardin Public,9620476,Anne,Bordeaux,Centre ville (Bordeaux),44.84935,-0.58533,Entire home/apt,50,7,8,2018-05-31,0.12,1,311
1842045,Bedroom(bed160x200) +bathroom+Breakfast+parking,6854230,Marcel,Talence,Talence,44.82321,-0.59128,Private room,43,2,65,2019-08-18,1.63,2,329
1845964,charming apartment with garden,6599376,Camille,Bordeaux,Bordeaux Sud,44.83141,-0.57581,Entire home/apt,85,2,43,2019-10-27,0.63,1,1
1857931,Friendly B&B - room w/private bath,7442737,Patricia,Bordeaux,La Bastide,44.84354,-0.55333,Private room,90,2,2,2019-08-18,0.13,4,89
1926172,Appartement clair avec A/C,1029070,Louis,Bordeaux,Bordeaux Sud,44.83365,-0.5744,Entire home/apt,48,2,260,2019-11-17,6.29,5,209
1939935,HÔTEL PARTICULIER MARENGO BORDEAUX,10034489,Alain - Didier,Bordeaux,Bordeaux Sud,44.83219,-0.57083,Entire home/apt,450,4,5,2019-08-26,0.34,3,348
1949284,Nuit du manège CosyHOME in Bordeaux,7548084,Marie-Hélène,Bordeaux,Centre ville (Bordeaux),44.84003,-0.58433,Entire home/apt,120,2,12,2019-10-13,0.18,1,298
1981739,T1 bis duplex quartier historique,10226460,Carolle,Bordeaux,Centre ville (Bordeaux),44.83752,-0.56844,Entire home/apt,56,1,24,2019-10-10,0.45,3,277
1981799,Ideal family house with Garden,8807194,Gerard Et Marion,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85843,-0.57054,Entire home/apt,300,5,7,2018-08-22,0.11,1,141
1997144,Bordeaux duplex 70m2 chartrons,10291316,Xavier,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85354,-0.56874,Entire home/apt,65,1,268,2019-11-10,3.73,1,241
2024975,Gite Fonteneau 10mn de Bordeaux,10034489,Alain - Didier,Floirac,Floirac,44.83747,-0.50635,Entire home/apt,125,6,7,2019-04-18,0.15,3,337
2029668,Appartement surplombant la ville,10423832,Christophe,Bordeaux,Nansouty - Saint Gens,44.82538,-0.58916,Entire home/apt,90,2,69,2019-10-17,1.16,1,246
2046196,Wonderful flat in the center of the town,10413510,Julie,Bordeaux,Centre ville (Bordeaux),44.84086,-0.56922,Entire home/apt,140,3,3,2019-06-10,0.21,1,201
2048461,Vaste T2 de 65 m² vue superbe,10500478,Patricia Et Pierre,Bordeaux,Centre ville (Bordeaux),44.83737,-0.56708,Entire home/apt,140,3,16,2019-04-04,0.24,1,0
2111744,LOVE! St Pierre - DUPLEX 40m2,4822238,Minh & Géraldine,Bordeaux,Centre ville (Bordeaux),44.84055,-0.57216,Entire home/apt,68,3,138,2019-05-29,1.93,1,170
2113583,Appartement 3 chambres et terrasse   St Michel,8697845,Elodie,Bordeaux,Bordeaux Sud,44.83398,-0.56797,Entire home/apt,190,7,0,,,1,166
2118428,"Center 3bedrooms/3bathrooms , Duplex 160m2",10798726,Julien & Laure-Hélène,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85152,-0.57363,Entire home/apt,280,3,134,2019-09-23,2.31,3,258
2133988,Superbe appartement à 2 pas des Quinconces,10888994,Aline,Bordeaux,Centre ville (Bordeaux),44.84698,-0.57288,Entire home/apt,120,3,18,2019-09-14,0.26,4,302
2144094,Apartment  19th century town house,10943963,Rozenn,Bordeaux,La Bastide,44.84388,-0.55099,Entire home/apt,76,2,302,2019-11-11,4.23,1,318
2151787,Superbe suite au cœur de Bdx,10943571,Laurène & Théo,Bordeaux,Bordeaux Sud,44.83195,-0.56562,Private room,48,4,23,2016-06-26,0.33,1,296
2154652,maison lumineuse dans secteur calme,10995317,Georges,Bruges,Bruges,44.87653,-0.59614,Entire home/apt,190,4,14,2017-08-31,0.21,1,242
2157691,bedroom jacuzzi indoor heated pool,4178213,David Et Sandrine,Pessac,Magonty,44.79377,-0.70516,Private room,99,1,197,2019-11-03,2.91,1,356
2184032,T3 et Terrasse Arborée Hyper Centre,11138696,Christophe,Bordeaux,Bordeaux Sud,44.83211,-0.56906,Entire home/apt,70,2,220,2019-09-14,3.10,4,1
2204876,Superbe studio dans immeuble de standing app 6,10888994,Aline,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84807,-0.57188,Entire home/apt,80,3,3,2019-10-14,0.05,4,270
2219615,"Studio,9min hypercentre de Bordeaux",11306750,Laura,Talence,Talence,44.80781,-0.59206,Entire home/apt,200,1,7,2014-08-14,0.10,2,0
2225756,Echoppe rénovée dans le centre.,7721469,Caroline,Bordeaux,Centre ville (Bordeaux),44.84508,-0.59512,Entire home/apt,250,2,150,2019-11-17,2.20,1,320
2229602,2 room aprt in residence with pool,6116023,Patrick,Bgles,Bgles,44.80447,-0.57126,Entire home/apt,44,3,5,2018-07-20,0.09,1,0
2231377,Chambre privée avec jardin,9477089,Stephane,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83665,-0.59446,Private room,50,1,101,2019-11-20,2.33,1,24
2235038,Grande maison au coeur d'un jardin,5195363,Corinne,Bordeaux,Caudran,44.85355,-0.60666,Entire home/apt,300,5,2,2016-01-05,0.03,2,0
2248994,"NEW studio ""chic"" on garden ***",4057188,Virginie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82918,-0.59955,Private room,55,1,446,2019-11-07,6.40,3,355
2273201,Appartement kater,11605863,Cathy,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83358,-0.58366,Entire home/apt,35,1,40,2019-11-23,0.59,2,334
2285698,T3 Climatisé Hyper Centre,11138696,Christophe,Bordeaux,Bordeaux Sud,44.83213,-0.56874,Entire home/apt,62,2,115,2019-08-21,1.68,4,0
2308002,Chartrons: Duplex-terrasse 160m²,11787227,Michel,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85359,-0.56849,Entire home/apt,250,4,12,2019-06-25,0.18,1,298
2315195,Chambre / T3 refait à neuf au goût du jour,8918350,Nadège,Bruges,Bruges,44.8792,-0.61304,Private room,50,1,1,2016-06-19,0.02,1,364
2317125,Lovely 55 sqm + parking downtown Bordeaux,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.837,-0.56698,Entire home/apt,130,90,7,2016-05-17,0.11,73,117
2318661,Beautifull House,11841137,Tiphaine,Bordeaux,Nansouty - Saint Gens,44.81955,-0.5742,Entire home/apt,170,3,21,2019-06-02,0.33,1,329
2322866,Lovely 2 bedroom / 2 bathroom apartment + parking,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84064,-0.58004,Entire home/apt,166,3,16,2019-10-22,0.27,73,327
2324216,"Chambre6 proche tram A, Bordeaux centre en 15 min",11871220,Vanessa,Merignac,Les Eyquems,44.83194,-0.64164,Private room,215,1,9,2019-09-28,1.44,4,0
2337857,Appartement Cosy 40 m² Balcon Piscine et Parking,11546187,Myriam,Bgles,Bgles,44.81502,-0.54406,Entire home/apt,40,2,16,2018-11-04,0.50,1,85
2340521,"Studio avec parking, piscine et jacuzzi",4247258,Géraldine,Bordeaux,Bordeaux Maritime,44.86175,-0.56488,Entire home/apt,80,2,23,2019-08-23,0.43,3,147
2363783,Charming House in Bordeaux,9874153,Romain,Merignac,Capeyron,44.86106,-0.64559,Entire home/apt,185,7,16,2019-08-25,0.25,1,355
2370213,Très beau studio à deux pas des Quinconces,10888994,Aline,Bordeaux,Centre ville (Bordeaux),44.84709,-0.57143,Entire home/apt,88,3,13,2019-06-21,0.19,4,116
2370975,T1 bis de caractère à Bordeaux Métropole,12112972,Christine,Bordeaux,Bordeaux Maritime,44.85847,-0.55874,Entire home/apt,75,7,16,2019-11-19,0.23,2,254
2371543,Appartement de charme,12112972,Christine,Bordeaux,Bordeaux Maritime,44.85765,-0.5581,Entire home/apt,80,3,3,2019-08-17,0.06,2,151
2375170,Superbe T2 hypercentre bordeaux,11249836,Alain,Bordeaux,Centre ville (Bordeaux),44.84433,-0.57772,Entire home/apt,70,4,22,2017-03-16,0.38,2,322
2383441,Chartrons: Cosy Studio in Bordeaux :),12175598,Patrick Et Emilie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85352,-0.57067,Entire home/apt,35,120,28,2018-12-18,0.40,1,360
2384060,CHAMBRE COSY avec PETIT DEJEUNER,7896753,Patricia Et Claude,Bordeaux,Bordeaux Sud,44.81554,-0.55158,Private room,40,1,157,2019-11-19,2.29,1,317
2402008,Spacious room with view.,9116145,Gaetan & Greg,Bordeaux,La Bastide,44.84166,-0.55886,Private room,25,1,247,2019-11-17,3.89,1,0
2404231,Jolie Chambre proche Bx -Bx Lac,9400972,Corinne,Bruges,Bruges,44.8732,-0.60602,Private room,33,2,25,2019-09-16,0.37,3,337
2406128,Chambre à 10mn de Bordeaux Centre,9400972,Corinne,Bruges,Bruges,44.8748,-0.60658,Private room,30,1,24,2019-10-13,0.34,3,336
2429044,Magnifique studio à deux pas des Quinconces,10888994,Aline,Bordeaux,Centre ville (Bordeaux),44.84668,-0.57328,Entire home/apt,80,3,11,2019-09-29,0.20,4,200
2436520,Belle maison d'architecte en ville,10612698,Magali,Bordeaux,Caudran,44.84246,-0.61651,Entire home/apt,160,2,22,2019-11-10,0.41,1,360
2480264,1 room + 1 kitchen +1 bathroom,12597975,Mila,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82428,-0.59434,Entire home/apt,45,20,43,2019-05-14,0.62,1,209
2482044,JOLI DUPLEX - 85 M2 - CENTRE HIST,3430725,Aurélia,Bordeaux,Centre ville (Bordeaux),44.84053,-0.56792,Entire home/apt,97,14,2,2019-01-07,0.03,1,328
2493747,The place to be !,12762976,Carole,Le Bouscat,Le Bouscat,44.86511,-0.61617,Entire home/apt,238,2,32,2019-11-03,0.56,1,102
2512534,Appartement dans résidence calme,12861536,Jeanne,Bordeaux,Caudran,44.83886,-0.60206,Entire home/apt,150,1,0,,,1,0
2517422,Maison typique bordelaise,12888245,Stephanie,Talence,Talence,44.82478,-0.5897,Entire home/apt,200,3,28,2018-10-25,0.71,1,112
2518522,T3 70m2 tout équipé moderne,12893025,Joanna,Bordeaux,Bordeaux Maritime,44.85787,-0.55465,Entire home/apt,85,3,7,2016-12-08,0.10,1,0
2519743,Chartons flat - ideally located! :),3170753,Marième & Stéphane,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85195,-0.57214,Entire home/apt,80,2,92,2019-10-27,1.33,1,6
2522837,Sainte Colombe view,12917011,Stephane,Bordeaux,Centre ville (Bordeaux),44.83791,-0.57125,Entire home/apt,89,3,353,2019-11-23,5.29,1,256
2525201,appart 35m2 +garage Bordeaux centre,12929499,Mathieu,Bordeaux,Nansouty - Saint Gens,44.82583,-0.56978,Entire home/apt,65,2,142,2019-11-03,2.08,1,19
2530568,T2 tramway A stop jeans jaures.,12540790,Isabelle,Cenon,Gambetta-Mairie-Lissandre,44.85213,-0.53699,Entire home/apt,59,3,53,2019-11-04,1.06,1,197
2544157,Roof Top appart proche Bordeaux ctr,5036309,Martin,Talence,Talence,44.8182,-0.58851,Entire home/apt,115,2,70,2019-11-11,1.10,3,340
2545132,Grande chambre+Salle de bain centre ville,1842076,Grégory,Bordeaux,Bordeaux Sud,44.83321,-0.56955,Private room,38,2,192,2019-11-17,3.57,2,325
2546284,Centre historique Bdx - Près rue St Catherine 50m2,13036563,Emma Et Fanny,Bordeaux,Centre ville (Bordeaux),44.8379,-0.57524,Entire home/apt,106,2,20,2019-09-16,1.54,1,7
2571484,Jolie Maison 70m2 avec Jardin 4/6 p,11749918,Caroline,Bordeaux,Bordeaux Maritime,44.85817,-0.561,Entire home/apt,110,2,20,2019-05-08,0.48,1,0
2595648,Belle chambre centre ville et gare.,8495128,Vanessa,Bordeaux,Bordeaux Sud,44.82155,-0.56561,Private room,45,2,254,2019-10-23,3.68,2,173
2598374,Quiet sunny and cosy apartment in the city centre,2223054,Didier,Bordeaux,Centre ville (Bordeaux),44.84209,-0.58581,Entire home/apt,70,4,67,2019-11-22,1.01,1,122
2604928,"T2 hyper-centre, atypique et cosy",11534444,Gaëllane,Bordeaux,Centre ville (Bordeaux),44.83688,-0.56835,Entire home/apt,90,3,111,2019-11-03,3.32,1,126
2609366,cheap nice flat in old center city,13364713,Thierry,Bordeaux,La Bastide,44.83946,-0.55676,Entire home/apt,35,7,312,2017-08-14,4.60,6,0
2611369,Maison du Parc avec piscine,9247246,Valerie,Bordeaux,Caudran,44.8553,-0.60111,Entire home/apt,120,2,5,2019-05-12,0.10,1,0
2618732,Bordeaux Tourny !,13410998,Pierre,Bordeaux,Centre ville (Bordeaux),44.84463,-0.5751,Entire home/apt,70,1,26,2019-05-28,0.59,1,0
2663080,2-pièces cozy spacieux aux Chartrons,1791079,Louis,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85276,-0.57411,Entire home/apt,42,13,3,2019-04-06,0.09,1,0
2679324,"Sunny double bedroom, Chartrons, Cité du vin",5197927,Jean-Luc,Bordeaux,Bordeaux Maritime,44.85955,-0.55836,Private room,28,2,101,2019-11-17,1.59,2,247
2688296,Studio dans le centre de Bordeaux,13695565,Louis,Bordeaux,Bordeaux Sud,44.82874,-0.56784,Entire home/apt,43,3,25,2019-11-03,0.59,2,127
2690733,Bathed in Light House Loft,13771979,Stéphanie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85342,-0.58392,Entire home/apt,138,5,33,2019-08-24,0.51,1,81
2693188,Maison de ville avec piscine et sauna,13782771,Morgan,Eysines,Eysines,44.87142,-0.63377,Entire home/apt,280,2,13,2019-05-11,0.24,1,361
2744051,Apartment in the historic center,2943832,Jules,Bordeaux,Bordeaux Sud,44.83283,-0.57564,Entire home/apt,45,6,9,2016-06-13,0.15,1,0
2748888,1 chambre  cuisine et S de B privée,14064512,Christiane,Bordeaux,La Bastide,44.8475,-0.55899,Entire home/apt,35,1,19,2019-06-01,0.28,1,98
2750593,Belle chambre près de la gare Saint-Jean,8495128,Vanessa,Bordeaux,Bordeaux Sud,44.82133,-0.56378,Private room,45,2,76,2019-09-27,1.13,2,54
2757359,"bright, sunny and quiet appartment, tram, parking",5197927,Jean-Luc,Bordeaux,Bordeaux Maritime,44.86131,-0.55701,Entire home/apt,52,2,114,2019-11-11,1.77,2,77
2758236,Characterful Duplex on Place des Chartrons in Bordeaux,14108597,Arièle,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85137,-0.57388,Entire home/apt,150,3,192,2019-11-03,2.86,3,327
2772856,Bordeaux Maison de charme Piscine,1006407,Sylvie,Le Bouscat,Le Bouscat,44.85449,-0.59702,Entire home/apt,105,5,67,2019-10-20,1.02,1,254
2779573,Bordeaux centre apt  3 pieces parking tram,7031206,Chantal,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85587,-0.56649,Entire home/apt,60,7,46,2019-06-28,0.67,2,0
2808332,Cosy flat down center,14364378,Diane,Bordeaux,Centre ville (Bordeaux),44.8365,-0.57118,Entire home/apt,130,3,95,2019-10-07,1.44,1,326
2808914,"Adorable Studio avec Balcon, au Cœur du Bordeaux XVIIIe",8213752,Laurent,Bordeaux,Centre ville (Bordeaux),44.83823,-0.56797,Entire home/apt,60,3,214,2019-11-11,3.69,3,270
2828045,Flat with private garden,14467875,Laurine,Bordeaux,Centre ville (Bordeaux),44.84302,-0.58506,Entire home/apt,57,1,74,2019-09-15,1.09,1,269
2833908,chambre iindépendante chez l'habitant,14497051,Marie,Merignac,Arlac,44.82282,-0.61393,Private room,45,1,119,2019-11-18,2.03,1,351
2835903,Échoppe bordelaise: Gare Saint Jean,14502449,Pauline Et Clément,Bordeaux,Bordeaux Sud,44.82575,-0.5599,Entire home/apt,85,1,9,2017-04-17,0.16,1,0
2840165,Studio calme et cosy aux Chartrons,14528682,Nadine,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86131,-0.57133,Entire home/apt,65,2,32,2019-06-10,0.47,1,329
2845149,appartement en entier à merignac,14276295,Marie Laure,Merignac,Capeyron,44.85836,-0.63875,Entire home/apt,55,1,8,2019-10-27,0.12,1,305
2846036,T3 standing très calme 2 à 4 pers,14555669,Pierrette,Bordeaux,Centre ville (Bordeaux),44.84745,-0.58767,Entire home/apt,68,6,5,2017-08-24,0.08,1,0
2846278,Appartement cosy Bordeaux Centre,14556913,Fabienne,Bordeaux,Nansouty - Saint Gens,44.82266,-0.5724,Entire home/apt,150,2,1,2014-08-12,0.02,1,147
2850480,Maison pleine de charme avec piscine,14576713,Jean-Pascal,Bordeaux,Centre ville (Bordeaux),44.83852,-0.59891,Entire home/apt,200,14,3,2017-08-16,0.05,1,21
2850542,"Bordeaux, grande maison 8 pers avec piscine",14056666,Aline,Bruges,Bruges,44.87985,-0.61724,Entire home/apt,299,7,0,,,1,0
2877449,Duplex sympa à 5 min de la Victoire,7109418,Maureen,Bordeaux,Nansouty - Saint Gens,44.82415,-0.57531,Entire home/apt,48,1,143,2019-09-22,2.32,1,51
2877760,♡ Bel appartement T3 avec parking et balcon ♡,14709306,Cyril,Bordeaux,Bordeaux Maritime,44.85762,-0.5611,Entire home/apt,85,3,3,2017-10-26,0.11,1,0
2878090,Charmante Maison familiale Bordeaux Caudéran,9850823,Laurence,Bordeaux,Caudran,44.84985,-0.62873,Entire home/apt,69,5,3,2016-02-07,0.05,1,43
2882364,Nat&home,14730592,Natacha,Bordeaux,Bordeaux Maritime,44.85843,-0.56188,Entire home/apt,50,3,0,,,1,0
2883724,Maison confortable et spacieuse,9855348,Laurent,Villenave-d'Ornon,Villenave-d'Ornon,44.77033,-0.57406,Entire home/apt,90,2,6,2018-08-25,0.10,1,341
2906810,Authentique échoppe,14850260,Adrienne,Eysines,Eysines,44.8887,-0.65056,Entire home/apt,80,2,34,2019-10-12,0.53,1,327
2911821,Heart of Bordeaux apartment,9607980,Camille,Bordeaux,Bordeaux Sud,44.83171,-0.57414,Entire home/apt,75,600,104,2017-07-30,1.60,1,365
2922505,Triplex 115m2 Place des Chartrons ,14574962,Finot,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85165,-0.57211,Entire home/apt,90,4,0,,,1,0
2922867,Chambre dans maison,3649476,Marc,Bordeaux,Caudran,44.83963,-0.6205,Private room,50,1,3,2018-04-01,0.08,2,144
2930433,Joli appartement Bordeaux centre 2/3 personnes,14964488,Aurelie,Bordeaux,La Bastide,44.84132,-0.55862,Entire home/apt,95,3,19,2019-11-03,0.37,1,111
2939002,Bordeaux HYPERCENTRE 3 ch + Parking,15006388,Caroline,Bordeaux,Centre ville (Bordeaux),44.8381,-0.57494,Entire home/apt,150,2,129,2019-11-03,1.97,1,214
2944617,Maison lumineuse et calme  140 m2,15034132,Nadine,Bgles,Bgles,44.81915,-0.5428,Entire home/apt,75,3,114,2019-11-11,1.86,1,284
2949170,chambre dans appartement Bordeaux,11905962,Mathilde,Talence,Talence,44.80952,-0.57446,Private room,25,2,40,2019-10-17,0.61,1,5
2953947,Chambre privée 10mn Bordeaux Centre,15079448,Anne,Talence,Talence,44.81205,-0.59902,Private room,40,2,15,2019-09-08,0.24,1,343
2957921,Studio au Parc Bordelais,2969965,Adeline,Bordeaux,Caudran,44.85183,-0.6003,Entire home/apt,32,4,12,2019-09-05,0.59,1,213
2958595,Ligth&Modern city centre flat with terrace,9403980,Amélie & Baptiste,Bordeaux,Bordeaux Maritime,44.86201,-0.56355,Entire home/apt,60,2,42,2019-06-01,0.63,1,329
2961639,Grand studio au cœur de Bordeaux,839075,Stéphanie,Bordeaux,Centre ville (Bordeaux),44.83692,-0.57165,Entire home/apt,47,2,1,2014-05-12,0.01,2,100
2964957,Superb apartment- heart of Bordeaux,15090648,Eric,Bordeaux,Centre ville (Bordeaux),44.84045,-0.57507,Entire home/apt,360,1,18,2019-11-22,0.41,1,337
2967504,Echoppe dans quartier centre ville,15140935,Nazanine,Bordeaux,Nansouty - Saint Gens,44.82174,-0.56872,Entire home/apt,300,2,0,,,1,0
2976279,Maison avec jardin proche du centre,11115237,Agnès & Olivier,Bordeaux,La Bastide,44.84922,-0.54532,Entire home/apt,120,4,6,2017-08-11,0.09,3,0
2977855,Live with a french teacher!,15188630,Typhaine,Bordeaux,Bordeaux Sud,44.81693,-0.55349,Private room,24,5,59,2016-09-19,0.88,2,0
2990053,Nice flat in the historic center.,15247892,Emmanuel,Bordeaux,Centre ville (Bordeaux),44.83941,-0.57996,Entire home/apt,124,4,89,2018-10-13,1.36,2,0
2992006,Belle échoppe avec jardin ,15255092,Manon,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8315,-0.59548,Entire home/apt,70,2,11,2019-08-17,0.17,1,147
