,id,host_id,room_type,bedrooms,price,count of reviews,days of occupancy,Yearly income,Zone
1475,21242094,20500809,Private room,1,37,69,256.0,9472.0,5
1476,21247266,23362992,Entire home/apt,3+,90,8,33.599999999999994,3023.9999999999995,5
1477,21256937,152839563,Entire home/apt,1,79,71,256.0,20224.0,2
1478,21262386,64776252,Private room,1,30,9,37.8,1134.0,4
1479,21262490,46186360,Entire home/apt,Studio,65,32,134.39999999999998,8735.999999999998,5
1480,21263475,46186360,Entire home/apt,Studio,61,48,201.6,12297.6,3
1481,21264334,9146477,Entire home/apt,1,89,23,96.6,8597.4,2
1482,21276142,12798065,Entire home/apt,2,100,30,125.99999999999999,12599.999999999998,2
1483,21276148,61788835,Entire home/apt,1,49,7,29.4,1440.6,5
1484,21287718,82769373,Entire home/apt,1,50,30,125.99999999999999,6299.999999999999,4
1485,21306050,23282895,Private room,1,32,25,105.0,3360.0,3
1486,21314253,133508342,Entire home/apt,1,60,10,42.0,2520.0,1
1487,21328874,65168117,Entire home/apt,1,71,23,96.6,6858.599999999999,2
1488,21349629,39594995,Entire home/apt,1,49,8,33.599999999999994,1646.3999999999996,1
1489,21350303,97674674,Entire home/apt,1,85,31,130.2,11066.999999999998,2
1490,21360684,154646356,Entire home/apt,2,43,18,75.6,3250.7999999999997,6
1491,21376050,2940398,Entire home/apt,1,65,34,142.79999999999998,9281.999999999998,3
1492,21387822,154924302,Entire home/apt,2,65,48,201.6,13104.0,2
1493,21391895,65326519,Entire home/apt,1,37,15,62.99999999999999,2330.9999999999995,1
1494,21396199,154986659,Private room,1,21,68,256.0,5376.0,6
1495,21436822,155404554,Entire home/apt,2,70,22,92.39999999999999,6467.999999999999,5
1496,21444484,110608416,Entire home/apt,3+,180,17,71.39999999999999,12851.999999999998,3
1497,21444746,90845919,Private room,1,40,23,96.6,3864.0,3
1498,21455040,121356603,Entire home/apt,1,30,26,109.19999999999999,3275.9999999999995,5
1499,21456279,661509,Private room,1,30,10,42.0,1260.0,5
1500,21456655,155767856,Entire home/apt,1,70,29,121.8,8526.0,5
1501,21458663,155791773,Entire home/apt,1,70,47,197.39999999999998,13817.999999999998,2
1502,21459647,155791773,Entire home/apt,1,60,58,243.6,14616.0,2
1503,21470894,118018724,Entire home/apt,1,40,12,50.4,2016.0,2
1504,21481682,17832583,Entire home/apt,2,60,14,58.8,3528.0,3
1505,21495996,156162732,Private room,1,25,17,71.39999999999999,1784.9999999999998,4
1506,21496039,156165050,Entire home/apt,2,75,51,214.2,16065.0,4
1507,21496851,156172035,Entire home/apt,1,51,17,71.39999999999999,3641.3999999999996,2
1508,21498078,111426166,Private room,1,25,82,256.0,6400.0,6
1509,21514302,156333065,Private room,1,38,8,33.599999999999994,1276.7999999999997,5
1510,21522985,36248630,Private room,1,28,12,50.4,1411.2,4
1511,21535036,104881138,Private room,3+,195,54,226.79999999999998,44226.0,1
1512,21544034,155791773,Entire home/apt,2,135,17,71.39999999999999,9638.999999999998,2
1513,21545126,156631338,Entire home/apt,3+,42,16,67.19999999999999,2822.3999999999996,6
1514,21547367,35381590,Private room,1,35,11,46.199999999999996,1616.9999999999998,5
1515,21548176,3546355,Private room,1,32,17,71.39999999999999,2284.7999999999997,1
1516,21557699,18966492,Entire home/apt,1,70,13,54.599999999999994,3821.9999999999995,5
1517,21571478,151266755,Entire home/apt,3+,260,14,58.8,15288.0,5
1518,21575557,29102137,Entire home/apt,3+,163,11,46.199999999999996,7530.599999999999,2
1519,21589561,132321262,Private room,1,15,98,256.0,3840.0,6
1520,21600663,835891,Entire home/apt,1,59,15,62.99999999999999,3716.9999999999995,4
1521,21605471,157151486,Private room,1,25,15,62.99999999999999,1574.9999999999998,6
1522,21606603,70540578,Entire home/apt,1,55,10,42.0,2310.0,5
1523,21613797,23041164,Private room,1,30,8,33.599999999999994,1007.9999999999998,3
1524,21617845,74675415,Entire home/apt,1,33,16,67.19999999999999,2217.5999999999995,3
1525,21630297,31843346,Private room,1,30,7,29.4,882.0,2
1526,21631097,48144056,Private room,2,25,15,62.99999999999999,1574.9999999999998,5
1527,21631678,7757376,Entire home/apt,1,42,23,96.6,4057.2,2
1528,21635295,23887041,Entire home/apt,1,70,10,42.0,2940.0,1
1529,21644677,37887109,Entire home/apt,Studio,41,11,46.199999999999996,1894.1999999999998,4
1530,21654310,43158077,Entire home/apt,1,70,100,256.0,17920.0,1
1531,21657930,157633972,Entire home/apt,2,80,11,46.199999999999996,3695.9999999999995,5
1532,21673509,157751155,Entire home/apt,1,90,8,33.599999999999994,3023.9999999999995,1
1533,21679134,16409364,Entire home/apt,2,80,28,117.6,9408.0,1
1534,21685659,4949220,Entire home/apt,2,80,50,210.0,16800.0,4
1535,21686933,26568766,Private room,1,40,15,62.99999999999999,2519.9999999999995,4
1536,21687736,18796190,Entire home/apt,1,98,38,159.6,15640.8,1
1537,21690783,91455126,Entire home/apt,2,100,11,46.199999999999996,4620.0,3
1538,21712421,11833913,Entire home/apt,2,40,33,138.6,5544.0,5
1539,21731744,10950493,Private room,1,60,8,33.599999999999994,2015.9999999999995,2
1540,21736417,158306229,Shared room,1,24,25,105.0,2520.0,6
1541,21742729,158378075,Entire home/apt,3+,85,10,42.0,3570.0,4
1542,21745678,95064295,Entire home/apt,1,50,20,84.0,4200.0,5
1543,21763921,35358046,Entire home/apt,1,60,13,54.599999999999994,3275.9999999999995,2
1544,21784633,158734719,Private room,1,25,27,113.39999999999999,2835.0,2
1545,21793793,4159492,Private room,1,23,8,33.599999999999994,772.7999999999998,6
1546,21794623,154879758,Entire home/apt,3+,40,16,67.19999999999999,2687.9999999999995,6
1547,21794852,15888950,Private room,1,32,39,163.79999999999998,5241.599999999999,5
1548,21813515,92623321,Private room,1,13,8,33.599999999999994,436.79999999999995,4
1549,21813769,158996552,Entire home/apt,1,80,22,92.39999999999999,7391.999999999999,1
1550,21832301,47630405,Entire home/apt,2,119,43,180.6,21491.399999999998,2
1551,21834221,23145781,Entire home/apt,1,55,7,29.4,1617.0,4
1552,21834294,159194973,Entire home/apt,1,64,13,54.599999999999994,3494.3999999999996,2
1553,21860304,126640131,Private room,1,28,105,256.0,7168.0,3
1554,21861769,75168658,Private room,1,45,35,147.0,6615.0,1
1555,21876466,32486742,Entire home/apt,Studio,39,44,184.79999999999998,7207.199999999999,5
1556,21876892,29102137,Entire home/apt,2,218,7,29.4,6409.2,1
1557,21877456,32486742,Entire home/apt,Studio,45,72,256.0,11520.0,5
1558,21880705,74752178,Private room,1,30,13,54.599999999999994,1637.9999999999998,6
1559,21881476,157495090,Entire home/apt,2,150,39,163.79999999999998,24569.999999999996,1
1560,21890370,16627099,Entire home/apt,1,48,9,37.8,1814.3999999999999,5
1561,21904257,93478712,Entire home/apt,1,38,11,46.199999999999996,1755.6,5
1562,21933353,160063291,Private room,1,26,14,58.8,1528.8,6
1563,21943958,126461602,Entire home/apt,1,35,65,256.0,8960.0,2
1564,21945554,62221022,Entire home/apt,Studio,40,21,88.19999999999999,3527.9999999999995,1
1565,21946511,74006422,Entire home/apt,1,70,40,168.0,11760.0,2
1566,21974433,10615067,Private room,1,14,11,46.199999999999996,646.8,6
1567,21978248,61660951,Entire home/apt,1,39,51,214.2,8353.8,1
1568,21992334,160582970,Entire home/apt,1,68,48,201.6,13708.8,1
1569,21994232,84645519,Private room,1,24,12,50.4,1209.6,6
1570,22039346,35418450,Private room,1,75,10,42.0,3150.0,3
1571,22044536,15305368,Entire home/apt,1,40,48,201.6,8064.0,6
1572,22062025,30514034,Entire home/apt,1,65,37,155.39999999999998,10100.999999999998,4
1573,22093739,27397915,Entire home/apt,1,55,7,29.4,1617.0,2
1574,22103281,161459221,Entire home/apt,2,40,38,159.6,6384.0,6
1575,22104085,7107427,Entire home/apt,1,53,29,121.8,6455.4,6
1576,22115208,161563355,Entire home/apt,1,30,33,138.6,4158.0,6
1577,22141497,23194156,Entire home/apt,1,75,9,37.8,2835.0,3
1578,22144552,12394790,Private room,1,27,13,54.599999999999994,1474.1999999999998,1
1579,22159849,9233777,Entire home/apt,1,55,12,50.4,2772.0,1
1580,22162452,72413764,Private room,1,29,21,88.19999999999999,2557.7999999999997,5
1581,22163695,2785328,Entire home/apt,1,35,14,58.8,2058.0,3
1582,22173651,161976944,Entire home/apt,1,66,9,37.8,2494.7999999999997,3
1583,22181998,162054808,Entire home/apt,1,34,21,88.19999999999999,2998.7999999999997,1
1584,22199740,70493993,Entire home/apt,Studio,32,15,62.99999999999999,2015.9999999999998,2
1585,22225886,86662560,Entire home/apt,2,90,11,46.199999999999996,4158.0,5
1586,22227181,56975072,Entire home/apt,1,35,15,62.99999999999999,2204.9999999999995,1
1587,22242082,64346707,Entire home/apt,2,50,7,29.4,1470.0,2
1588,22258778,162654132,Entire home/apt,2,85,23,96.6,8211.0,1
1589,22271410,19956386,Entire home/apt,3+,350,14,58.8,20580.0,1
1590,22274925,129200980,Entire home/apt,Studio,38,23,96.6,3670.7999999999997,6
1591,22278214,92623321,Private room,1,25,11,46.199999999999996,1155.0,4
1592,22287288,16075390,Private room,1,30,7,29.4,882.0,1
1593,22287739,955520,Entire home/apt,1,69,22,92.39999999999999,6375.599999999999,5
1594,22300297,13887812,Private room,1,35,16,67.19999999999999,2351.9999999999995,1
1595,22300919,14975023,Entire home/apt,1,60,45,189.0,11340.0,1
1596,22318954,92623321,Private room,1,30,10,42.0,1260.0,4
1597,22320992,163183321,Entire home/apt,Studio,50,43,180.6,9030.0,2
1598,22342220,5225551,Private room,1,30,11,46.199999999999996,1385.9999999999998,4
1599,22349355,163418142,Entire home/apt,1,45,28,117.6,5292.0,2
1600,22350530,96991633,Entire home/apt,1,65,17,71.39999999999999,4640.999999999999,4
1601,22350558,163429443,Entire home/apt,1,83,17,71.39999999999999,5926.199999999999,1
1602,22351522,90408829,Entire home/apt,1,62,20,84.0,5208.0,2
1603,22356201,102888012,Entire home/apt,3+,95,8,33.599999999999994,3191.9999999999995,5
1604,22383964,163691677,Entire home/apt,1,57,9,37.8,2154.6,4
1605,22405594,128735126,Entire home/apt,Studio,22,9,37.8,831.5999999999999,3
1606,22414921,56687852,Entire home/apt,Studio,25,22,92.39999999999999,2310.0,2
1607,22431660,46696772,Entire home/apt,3+,86,19,79.8,6862.8,2
1608,22435430,63537847,Entire home/apt,1,45,10,42.0,1890.0,2
1609,22447284,120578517,Entire home/apt,1,60,17,71.39999999999999,4283.999999999999,2
1610,22450931,164491632,Entire home/apt,Studio,44,77,256.0,11264.0,6
1611,22458913,88923040,Entire home/apt,2,150,16,67.19999999999999,10079.999999999998,1
1612,22462400,39801657,Entire home/apt,1,50,19,79.8,3990.0,2
1613,22466781,22813700,Private room,1,20,33,138.6,2772.0,5
1614,22467013,164682171,Entire home/apt,1,65,45,189.0,12285.0,2
1615,22474406,142939934,Entire home/apt,1,45,21,88.19999999999999,3968.9999999999995,3
1616,22488611,35472274,Entire home/apt,3+,300,18,75.6,22680.0,1
1617,22495046,164998241,Entire home/apt,Studio,60,28,117.6,7056.0,1
1618,22495914,165012399,Entire home/apt,2,75,31,130.2,9765.0,3
1619,22504713,34009418,Entire home/apt,1,84,22,92.39999999999999,7761.599999999999,3
1620,22510953,51152539,Private room,1,27,29,121.8,3288.6,2
1621,22521286,165344081,Entire home/apt,1,57,19,79.8,4548.599999999999,3
1622,22524709,8900072,Entire home/apt,1,80,43,180.6,14448.0,2
1623,22527176,162412556,Private room,2,20,37,155.39999999999998,3107.9999999999995,4
1624,22527996,14214890,Entire home/apt,2,40,7,29.4,1176.0,3
1625,22538001,164626639,Entire home/apt,1,173,19,79.8,13805.4,3
1626,22541505,56846728,Entire home/apt,1,72,7,29.4,2116.7999999999997,5
1627,22556537,43405578,Private room,1,26,16,67.19999999999999,1747.1999999999998,4
1628,22563303,164626639,Entire home/apt,Studio,91,9,37.8,3439.7999999999997,1
1629,22563476,147908993,Entire home/apt,3+,170,18,75.6,12851.999999999998,2
1630,22564609,45288678,Entire home/apt,2,60,27,113.39999999999999,6803.999999999999,5
1631,22577758,165971066,Entire home/apt,2,65,30,125.99999999999999,8189.999999999999,5
1632,22591725,63711896,Entire home/apt,2,90,9,37.8,3401.9999999999995,3
1633,22594190,134060699,Private room,1,37,34,142.79999999999998,5283.599999999999,5
1634,22607271,58031715,Entire home/apt,1,89,9,37.8,3364.2,2
1635,22622757,37024280,Entire home/apt,1,80,44,184.79999999999998,14783.999999999998,3
1636,22624354,39599881,Entire home/apt,2,65,7,29.4,1911.0,3
1637,22626503,166568264,Entire home/apt,2,84,30,125.99999999999999,10583.999999999998,3
1638,22652800,64274186,Entire home/apt,1,50,25,105.0,5250.0,3
1639,22666235,4678146,Private room,1,32,8,33.599999999999994,1075.1999999999998,1
1640,22679276,151077629,Entire home/apt,2,76,21,88.19999999999999,6703.199999999999,2
1641,22679379,167141683,Entire home/apt,Studio,55,32,134.39999999999998,7391.999999999999,2
1642,22683226,107699449,Entire home/apt,1,35,7,29.4,1029.0,5
1643,22685280,39508709,Entire home/apt,3+,100,7,29.4,2940.0,3
1644,22687960,40263346,Entire home/apt,2,75,11,46.199999999999996,3464.9999999999995,3
1645,22688426,35326501,Entire home/apt,3+,110,42,176.39999999999998,19403.999999999996,2
1646,22695353,48153389,Entire home/apt,1,49,9,37.8,1852.1999999999998,5
1647,22708395,167229027,Entire home/apt,1,30,8,33.599999999999994,1007.9999999999998,5
1648,22717575,141771273,Private room,1,40,10,42.0,1680.0,3
1649,22721341,167659034,Entire home/apt,1,75,44,184.79999999999998,13859.999999999998,1
1650,22723328,167682067,Entire home/apt,1,70,15,62.99999999999999,4409.999999999999,1
1651,22728378,57840005,Entire home/apt,Studio,55,126,256.0,14080.0,6
1652,22729865,4724866,Entire home/apt,2,99,31,130.2,12889.8,3
1653,22745576,167950546,Entire home/apt,1,45,9,37.8,1700.9999999999998,5
1654,22759461,145920128,Entire home/apt,3+,130,7,29.4,3822.0,6
1655,22763056,135834277,Entire home/apt,2,130,18,75.6,9828.0,5
1656,22769089,167568680,Private room,2,40,31,130.2,5208.0,2
1657,22771663,8213752,Entire home/apt,Studio,60,11,46.199999999999996,2771.9999999999995,2
1658,22781159,45245163,Entire home/apt,Studio,49,42,176.39999999999998,8643.599999999999,1
1659,22782865,100951978,Entire home/apt,2,69,21,88.19999999999999,6085.799999999999,4
1660,22783541,69369260,Entire home/apt,1,50,15,62.99999999999999,3149.9999999999995,2
1661,22784601,168331169,Entire home/apt,Studio,60,10,42.0,2520.0,5
1662,22785075,7621700,Entire home/apt,1,60,49,205.79999999999998,12347.999999999998,6
1663,22787426,168357766,Entire home/apt,Studio,60,108,256.0,15360.0,5
1664,22788201,33553061,Entire home/apt,1,52,14,58.8,3057.6,2
1665,22803883,35362761,Private room,1,30,17,71.39999999999999,2141.9999999999995,4
1666,22806816,13686035,Private room,2,60,30,125.99999999999999,7559.999999999999,1
1667,22820010,13686035,Private room,1,50,40,168.0,8400.0,1
1668,22860520,135555355,Private room,1,60,50,210.0,12600.0,1
1669,22899897,29864579,Entire home/apt,2,80,9,37.8,3024.0,5
1670,22913313,169635134,Entire home/apt,Studio,55,24,100.8,5544.0,1
1671,22917950,76617934,Entire home/apt,2,90,9,37.8,3401.9999999999995,3
1672,22920366,11256461,Private room,1,24,30,125.99999999999999,3023.9999999999995,2
1673,22930772,8585425,Private room,1,25,31,130.2,3254.9999999999995,5
1674,22951903,102832086,Entire home/apt,1,50,8,33.599999999999994,1679.9999999999998,4
1675,22964068,22087156,Private room,2,25,22,92.39999999999999,2310.0,1
1676,22964492,23210400,Entire home/apt,1,48,70,256.0,12288.0,5
1677,22981479,23245314,Private room,1,30,26,109.19999999999999,3275.9999999999995,4
1678,22991970,170519855,Private room,1,30,23,96.6,2898.0,2
1679,23010162,160715169,Entire home/apt,3+,210,8,33.599999999999994,7055.999999999999,2
1680,23010508,39535131,Private room,1,30,12,50.4,1512.0,5
1681,23049868,50645148,Entire home/apt,2,150,11,46.199999999999996,6929.999999999999,1
1682,23050259,63778253,Private room,1,30,21,88.19999999999999,2645.9999999999995,6
1683,23069434,70138241,Entire home/apt,1,50,7,29.4,1470.0,1
1684,23080997,33187215,Private room,1,25,14,58.8,1470.0,2
1685,23085671,171431716,Entire home/apt,Studio,35,41,172.2,6027.0,3
1686,23086563,170344754,Entire home/apt,3+,70,15,62.99999999999999,4409.999999999999,5
1687,23110908,6420185,Entire home/apt,1,50,34,142.79999999999998,7139.999999999999,5
1688,23111193,171722870,Entire home/apt,Studio,80,20,84.0,6720.0,1
1689,23138034,47630405,Entire home/apt,1,57,17,71.39999999999999,4069.7999999999997,2
1690,23138479,47630405,Entire home/apt,1,57,10,42.0,2394.0,5
1691,23138484,169324880,Entire home/apt,1,65,37,155.39999999999998,10100.999999999998,1
1692,23139108,47630405,Entire home/apt,1,52,16,67.19999999999999,3494.3999999999996,2
1693,23139953,47630405,Entire home/apt,1,86,35,147.0,12642.0,2
1694,23153423,30516053,Entire home/apt,1,50,10,42.0,2100.0,2
1695,23154265,47630405,Entire home/apt,1,52,9,37.8,1965.6,2
1696,23165437,10807465,Private room,1,35,12,50.4,1764.0,4
1697,23184166,83118118,Private room,1,25,26,109.19999999999999,2729.9999999999995,4
1698,23196429,76392333,Entire home/apt,1,51,27,113.39999999999999,5783.4,2
1699,23197964,69473082,Entire home/apt,Studio,48,29,121.8,5846.4,2
1700,23213570,128500859,Entire home/apt,2,69,17,71.39999999999999,4926.599999999999,6
1701,23225762,91608315,Entire home/apt,3+,120,14,58.8,7056.0,3
1702,23229423,25346661,Entire home/apt,1,50,31,130.2,6509.999999999999,6
1703,23229435,120498197,Entire home/apt,1,40,16,67.19999999999999,2687.9999999999995,5
1704,23231324,69992737,Entire home/apt,Studio,55,11,46.199999999999996,2540.9999999999995,4
1705,23232823,7358942,Entire home/apt,1,50,23,96.6,4830.0,1
1706,23245509,11421872,Entire home/apt,2,50,9,37.8,1889.9999999999998,4
1707,23250414,11782862,Entire home/apt,1,50,7,29.4,1470.0,3
1708,23253760,31705290,Entire home/apt,1,70,8,33.599999999999994,2351.9999999999995,5
1709,23254578,173078318,Entire home/apt,3+,130,12,50.4,6552.0,1
1710,23264230,142279323,Entire home/apt,2,80,28,117.6,9408.0,4
1711,23290564,23731245,Entire home/apt,2,58,10,42.0,2436.0,2
1712,23298009,173468286,Entire home/apt,3+,278,12,50.4,14011.199999999999,1
1713,23319144,66863283,Entire home/apt,3+,111,18,75.6,8391.599999999999,1
1714,23335612,129553739,Entire home/apt,1,89,13,54.599999999999994,4859.4,2
1715,23349276,21934115,Private room,1,25,41,172.2,4305.0,6
1716,23351583,66443476,Private room,3+,30,22,92.39999999999999,2771.9999999999995,2
1717,23353045,174004133,Private room,1,30,22,92.39999999999999,2771.9999999999995,5
1718,23355653,174032143,Entire home/apt,3+,270,18,75.6,20412.0,3
1719,23356223,174037867,Entire home/apt,1,40,49,205.79999999999998,8232.0,3
1720,23356845,20095268,Entire home/apt,1,80,47,197.39999999999998,15791.999999999998,4
1721,23359724,103229547,Entire home/apt,1,28,12,50.4,1411.2,2
1722,23366241,35801356,Entire home/apt,1,80,51,214.2,17136.0,4
1723,23368622,35473403,Entire home/apt,Studio,40,10,42.0,1680.0,3
1724,23373369,174208520,Entire home/apt,3+,345,13,54.599999999999994,18836.999999999996,1
1725,23373773,14708781,Private room,1,35,71,256.0,8960.0,1
1726,23376824,7117830,Entire home/apt,1,50,16,67.19999999999999,3359.9999999999995,1
1727,23389479,9501615,Entire home/apt,1,85,60,251.99999999999997,21419.999999999996,1
1728,23390228,37195125,Entire home/apt,Studio,30,12,50.4,1512.0,3
1729,23390768,9501615,Entire home/apt,1,90,43,180.6,16254.0,1
1730,23392192,174395632,Entire home/apt,1,88,23,96.6,8500.8,1
1731,23409597,44109395,Private room,1,45,46,193.2,8694.0,1
1732,23422371,133681874,Entire home/apt,Studio,50,39,163.79999999999998,8189.999999999999,5
1733,23433743,21273486,Entire home/apt,3+,100,11,46.199999999999996,4620.0,5
1734,23462773,8344162,Entire home/apt,1,90,12,50.4,4536.0,2
1735,23464541,66298399,Shared room,1,25,14,58.8,1470.0,4
1736,23473266,15809647,Entire home/apt,Studio,40,37,155.39999999999998,6215.999999999999,3
1737,23481198,32053172,Entire home/apt,1,100,17,71.39999999999999,7139.999999999999,3
1738,23493593,41173069,Private room,1,34,13,54.599999999999994,1856.3999999999999,5
1739,23500513,28058042,Entire home/apt,1,67,56,235.2,15758.4,4
1740,23502909,175513350,Entire home/apt,2,38,17,71.39999999999999,2713.2,6
1741,23523737,175719766,Private room,1,21,13,54.599999999999994,1146.6,5
1742,23540008,166514315,Entire home/apt,1,79,53,222.6,17585.399999999998,2
1743,23540842,41623583,Private room,1,37,22,92.39999999999999,3418.7999999999997,1
1744,23543481,31125630,Entire home/apt,1,59,55,230.99999999999997,13628.999999999998,1
1745,23552513,169499449,Entire home/apt,2,95,29,121.8,11571.0,1
1746,23553815,2206010,Entire home/apt,2,75,25,105.0,7875.0,6
1747,23554875,176002170,Entire home/apt,Studio,65,27,113.39999999999999,7370.999999999999,2
1748,23557525,72691486,Entire home/apt,2,156,8,33.599999999999994,5241.599999999999,2
1749,23565552,48835268,Entire home/apt,2,109,11,46.199999999999996,5035.799999999999,5
1750,23586233,135971204,Entire home/apt,Studio,50,25,105.0,5250.0,6
1751,23590781,19352637,Entire home/apt,1,51,8,33.599999999999994,1713.5999999999997,2
1752,23594516,176415102,Entire home/apt,Studio,30,14,58.8,1764.0,3
1753,23600789,176493530,Entire home/apt,2,94,41,172.2,16186.8,2
1754,23608781,100681452,Entire home/apt,2,93,8,33.599999999999994,3124.7999999999993,4
1755,23619018,176711563,Entire home/apt,1,70,18,75.6,5292.0,2
1756,23620588,59427,Entire home/apt,1,90,24,100.8,9072.0,2
1757,23624387,176763417,Entire home/apt,1,47,36,151.2,7106.4,4
1758,23627538,132746482,Private room,1,39,112,256.0,9984.0,2
1759,23629286,132746482,Entire home/apt,3+,120,10,42.0,5040.0,2
1760,23637779,176917500,Entire home/apt,Studio,73,13,54.599999999999994,3985.7999999999997,2
1761,23638884,176917500,Entire home/apt,Studio,73,11,46.199999999999996,3372.6,3
1762,23641726,102814954,Entire home/apt,1,50,7,29.4,1470.0,2
1763,23660763,32893815,Entire home/apt,1,34,10,42.0,1428.0,5
1764,23661142,177150513,Entire home/apt,1,35,65,256.0,8960.0,5
1765,23662985,31775981,Entire home/apt,Studio,45,33,138.6,6237.0,1
1766,23675255,25266699,Entire home/apt,1,55,30,125.99999999999999,6929.999999999999,3
1767,23707110,13207615,Private room,1,25,20,84.0,2100.0,5
1768,23709847,177651357,Entire home/apt,3+,235,8,33.599999999999994,7895.999999999999,5
1769,23710521,30195137,Entire home/apt,2,75,8,33.599999999999994,2519.9999999999995,4
1770,23710987,51049360,Entire home/apt,3+,120,13,54.599999999999994,6551.999999999999,3
1771,23711262,37464715,Entire home/apt,1,50,21,88.19999999999999,4409.999999999999,2
1772,23713579,177696086,Private room,1,21,16,67.19999999999999,1411.1999999999998,5
1773,23728301,11617020,Entire home/apt,2,100,11,46.199999999999996,4620.0,3
1774,23729494,5197587,Entire home/apt,1,50,16,67.19999999999999,3359.9999999999995,3
1775,23734626,74653342,Entire home/apt,1,35,10,42.0,1470.0,5
1776,23736348,129135089,Entire home/apt,1,58,18,75.6,4384.799999999999,1
1777,23739873,38137249,Entire home/apt,1,49,16,67.19999999999999,3292.7999999999993,5
1778,23740652,35858814,Private room,1,40,9,37.8,1512.0,3
1779,23744411,5713010,Entire home/apt,1,54,33,138.6,7484.4,1
1780,23758779,87593301,Private room,1,16,36,151.2,2419.2,5
1781,23763976,55582441,Private room,1,22,8,33.599999999999994,739.1999999999998,1
1782,23765055,116086612,Entire home/apt,1,60,8,33.599999999999994,2015.9999999999995,4
1783,23767068,22276019,Entire home/apt,1,79,24,100.8,7963.2,3
1784,23778768,113815973,Entire home/apt,1,50,9,37.8,1889.9999999999998,3
1785,23779218,178405961,Entire home/apt,1,88,21,88.19999999999999,7761.5999999999985,2
1786,23802269,123869122,Entire home/apt,1,98,10,42.0,4116.0,1
1787,23817197,178772081,Entire home/apt,Studio,35,71,256.0,8960.0,6
1788,23822394,74250164,Entire home/apt,1,40,12,50.4,2016.0,6
1789,23825955,88021103,Private room,1,20,43,180.6,3612.0,2
1790,23831353,31522631,Entire home/apt,2,85,10,42.0,3570.0,1
1791,23846460,54985078,Private room,1,38,30,125.99999999999999,4787.999999999999,6
1792,23856035,92104105,Private room,1,28,16,67.19999999999999,1881.5999999999997,4
1793,23892718,107333774,Entire home/apt,1,30,22,92.39999999999999,2771.9999999999995,1
1794,23910140,123914815,Entire home/apt,Studio,32,15,62.99999999999999,2015.9999999999998,2
1795,23912813,36507044,Private room,1,30,52,218.39999999999998,6551.999999999999,1
1796,23922471,31523560,Private room,1,50,25,105.0,5250.0,3
1797,23932412,52848621,Private room,1,25,38,159.6,3990.0,3
1798,23967464,94845751,Entire home/apt,3+,75,15,62.99999999999999,4724.999999999999,5
1799,23971585,102660043,Private room,1,30,12,50.4,1512.0,2
1800,23972673,180299597,Entire home/apt,1,61,37,155.39999999999998,9479.399999999998,2
1801,23972770,180300764,Private room,1,35,32,134.39999999999998,4703.999999999999,3
1802,23975855,180328994,Entire home/apt,1,35,14,58.8,2058.0,1
1803,23984891,28208356,Entire home/apt,1,28,13,54.599999999999994,1528.7999999999997,4
1804,23987462,43417613,Private room,1,38,81,256.0,9728.0,3
1805,23988867,13924909,Entire home/apt,1,85,26,109.19999999999999,9281.999999999998,3
1806,23990580,21434062,Entire home/apt,1,50,21,88.19999999999999,4409.999999999999,6
1807,23993737,102394732,Entire home/apt,1,70,53,222.6,15582.0,1
1808,24008026,180663045,Entire home/apt,3+,89,9,37.8,3364.2,2
1809,24025485,174763533,Entire home/apt,1,52,15,62.99999999999999,3275.9999999999995,2
1810,24055027,176917500,Entire home/apt,Studio,73,12,50.4,3679.2,2
1811,24055931,176917500,Entire home/apt,Studio,73,7,29.4,2146.2,2
1812,24056873,181103276,Entire home/apt,Studio,99,32,134.39999999999998,13305.599999999999,4
1813,24056964,157522391,Private room,3+,110,13,54.599999999999994,6005.999999999999,5
1814,24057393,157522391,Private room,1,43,12,50.4,2167.2,5
1815,24057578,50382015,Private room,1,50,21,88.19999999999999,4409.999999999999,2
1816,24068137,103445817,Entire home/apt,2,75,8,33.599999999999994,2519.9999999999995,5
1817,24069635,7023520,Entire home/apt,2,170,14,58.8,9996.0,1
1818,24070660,34529639,Entire home/apt,1,40,19,79.8,3192.0,5
1819,24093725,181436937,Entire home/apt,Studio,85,11,46.199999999999996,3926.9999999999995,1
1820,24094539,181436937,Entire home/apt,Studio,120,22,92.39999999999999,11087.999999999998,1
1821,24095193,181436937,Entire home/apt,Studio,120,18,75.6,9072.0,1
1822,24097069,38537194,Entire home/apt,2,111,10,42.0,4662.0,5
1823,24097662,181471265,Entire home/apt,2,89,12,50.4,4485.599999999999,2
1824,24107240,99011554,Private room,1,35,7,29.4,1029.0,4
1825,24111349,37014788,Entire home/apt,2,130,8,33.599999999999994,4367.999999999999,6
1826,24132407,181131415,Private room,1,27,8,33.599999999999994,907.1999999999998,6
1827,24132783,181807773,Entire home/apt,1,70,25,105.0,7350.0,4
1828,24154733,182021432,Entire home/apt,1,55,12,50.4,2772.0,4
1829,24155965,9918331,Entire home/apt,1,45,9,37.8,1700.9999999999998,5
1830,24172810,13438005,Private room,1,25,7,29.4,735.0,2
1831,24200616,146426976,Entire home/apt,1,65,18,75.6,4914.0,1
1832,24201389,15324644,Entire home/apt,2,145,12,50.4,7308.0,4
1833,24203279,69654283,Entire home/apt,3+,70,11,46.199999999999996,3233.9999999999995,4
