,id,host_id,room_type,bedrooms,price,count of reviews,days of occupancy,Yearly income,Zone,latitude,longitude,geometry
1808,23932412,52848621,Private room,1,25,38,228,5700,3,44.84359,-0.5609,POINT (-0.5609 44.84359)
1809,23967464,94845751,Entire home/apt,3+,75,15,90,6750,5,44.884009999999996,-0.64755,POINT (-0.64755 44.88401)
1810,23971585,102660043,Private room,1,30,12,72,2160,2,44.8318,-0.57623,POINT (-0.57623 44.8318)
1811,23972673,180299597,Entire home/apt,1,61,37,222,13542,2,44.8377,-0.57016,POINT (-0.57016 44.8377)
1812,23972770,180300764,Private room,1,35,32,192,6720,3,44.83142,-0.56948,POINT (-0.56948 44.83142)
1813,23975855,180328994,Entire home/apt,1,35,14,84,2940,1,44.813340000000004,-0.59227,POINT (-0.59227 44.81334)
1814,23984891,28208356,Entire home/apt,1,28,13,78,2184,4,44.80944,-0.57826,POINT (-0.57826 44.80944)
1815,23987462,43417613,Private room,1,38,81,256,9728,3,44.858129999999996,-0.5642199999999999,POINT (-0.5642199999999999 44.85813)
1816,23988867,13924909,Entire home/apt,1,85,26,156,13260,3,44.83406,-0.59101,POINT (-0.59101 44.83406)
1817,23990580,21434062,Entire home/apt,1,50,21,126,6300,6,44.75895,-0.55519,POINT (-0.55519 44.75895)
1818,23993737,102394732,Entire home/apt,1,70,53,256,17920,1,44.827459999999995,-0.57857,POINT (-0.57857 44.82745999999999)
1819,24008026,180663045,Entire home/apt,3+,89,9,54,4806,2,44.83886,-0.59499,POINT (-0.59499 44.83886)
1820,24025485,174763533,Entire home/apt,1,52,15,90,4680,2,44.82322,-0.56275,POINT (-0.56275 44.82322)
1821,24055027,176917500,Entire home/apt,Studio,73,12,72,5256,2,44.83336,-0.57453,POINT (-0.57453 44.83336)
1822,24055931,176917500,Entire home/apt,Studio,73,7,42,3066,2,44.83356,-0.57477,POINT (-0.57477 44.83356)
1823,24056873,181103276,Entire home/apt,Studio,99,32,192,19008,4,44.8305,-0.56794,POINT (-0.56794 44.8305)
1824,24056964,157522391,Private room,3+,110,13,78,8580,5,44.9059,-0.64761,POINT (-0.64761 44.9059)
1825,24057393,157522391,Private room,1,43,12,72,3096,5,44.90808,-0.6463300000000001,POINT (-0.6463300000000001 44.90808)
1826,24057578,50382015,Private room,1,50,21,126,6300,2,44.8535,-0.5879300000000001,POINT (-0.5879300000000001 44.8535)
1827,24068137,103445817,Entire home/apt,2,75,8,48,3600,5,44.88459,-0.69038,POINT (-0.69038 44.88459)
1828,24069635,7023520,Entire home/apt,2,170,14,84,14280,1,44.84993,-0.57357,POINT (-0.57357 44.84993)
1829,24070660,34529639,Entire home/apt,1,40,19,114,4560,5,44.88963,-0.69408,POINT (-0.69408 44.88963)
1830,24093725,181436937,Entire home/apt,Studio,85,11,66,5610,1,44.84404,-0.5704100000000001,POINT (-0.5704100000000001 44.84404)
1831,24094539,181436937,Entire home/apt,Studio,120,22,132,15840,1,44.84298,-0.56994,POINT (-0.56994 44.84298)
1832,24095193,181436937,Entire home/apt,Studio,120,18,108,12960,1,44.84422,-0.5704100000000001,POINT (-0.5704100000000001 44.84422)
1833,24097069,38537194,Entire home/apt,2,111,10,60,6660,5,44.84196,-0.55486,POINT (-0.55486 44.84196)
1834,24097662,181471265,Entire home/apt,2,89,12,72,6408,2,44.83846,-0.5955199999999999,POINT (-0.5955199999999999 44.83846)
1835,24107240,99011554,Private room,1,35,7,42,1470,4,44.86782,-0.61965,POINT (-0.61965 44.86782)
1836,24111349,37014788,Entire home/apt,2,130,8,48,6240,6,44.86651,-0.5585600000000001,POINT (-0.5585600000000001 44.86651)
1837,24132407,181131415,Private room,1,27,8,48,1296,6,44.871970000000005,-0.57592,POINT (-0.57592 44.87197)
1838,24132783,181807773,Entire home/apt,1,70,25,150,10500,4,44.82878,-0.57007,POINT (-0.57007 44.82878)
1839,24154733,182021432,Entire home/apt,1,55,12,72,3960,4,44.86188,-0.56707,POINT (-0.56707 44.86188)
1840,24155965,9918331,Entire home/apt,1,45,9,54,2430,5,44.855109999999996,-0.5362100000000001,POINT (-0.5362100000000001 44.85511)
1841,24172810,13438005,Private room,1,25,7,42,1050,2,44.83582,-0.56779,POINT (-0.56779 44.83582)
1842,24200616,146426976,Entire home/apt,1,65,18,108,7020,1,44.84178,-0.54766,POINT (-0.54766 44.84178)
1843,24201389,15324644,Entire home/apt,2,145,12,72,10440,4,44.82796,-0.55818,POINT (-0.55818 44.82796)
1844,24203279,69654283,Entire home/apt,3+,70,11,66,4620,4,44.82565,-0.59821,POINT (-0.59821 44.82565)
1845,24203531,43017345,Entire home/apt,Studio,50,7,42,2100,2,44.83597,-0.5642199999999999,POINT (-0.5642199999999999 44.83597)
1846,24215090,182558925,Private room,2,20,90,256,5120,1,44.82314,-0.6016199999999999,POINT (-0.6016199999999999 44.82314)
1847,24218851,155093606,Entire home/apt,1,112,86,256,28672,2,44.83753,-0.57115,POINT (-0.57115 44.83753)
1848,24223599,180941816,Entire home/apt,1,45,9,54,2430,3,44.82977,-0.5738300000000001,POINT (-0.5738300000000001 44.82977)
1849,24260953,5916527,Private room,1,40,24,144,5760,3,44.83148,-0.59616,POINT (-0.59616 44.83148)
1850,24275725,133797065,Entire home/apt,Studio,25,9,54,1350,1,44.8133,-0.5915100000000001,POINT (-0.5915100000000001 44.8133)
1851,24278353,183115268,Entire home/apt,Studio,40,20,120,4800,4,44.88029,-0.6852199999999999,POINT (-0.6852199999999999 44.88029)
1852,24278656,183117791,Entire home/apt,1,95,11,66,6270,1,44.84995,-0.56988,POINT (-0.5698800000000001 44.84995)
1853,24279174,183123281,Entire home/apt,1,60,11,66,3960,3,44.82797,-0.62256,POINT (-0.62256 44.82797)
1854,24296280,19905436,Entire home/apt,1,70,11,66,4620,1,44.84981,-0.57047,POINT (-0.57047 44.84981)
1855,24297470,83710666,Private room,1,30,7,42,1260,2,44.82222,-0.5626399999999999,POINT (-0.5626399999999999 44.82222)
1856,24303023,154316694,Entire home/apt,2,100,39,234,23400,5,44.85635,-0.53281,POINT (-0.53281 44.85635)
1857,24304873,66606315,Entire home/apt,1,40,9,54,2160,2,44.82265,-0.57099,POINT (-0.57099 44.82265)
1858,24306701,183367577,Private room,1,31,14,84,2604,2,44.85544,-0.5893,POINT (-0.5893 44.85544)
1859,24307681,20597820,Entire home/apt,Studio,39,22,132,5148,5,44.806779999999996,-0.5784600000000001,POINT (-0.5784600000000001 44.80678)
1860,24308556,35806566,Entire home/apt,1,43,10,60,2580,5,44.80011,-0.64518,POINT (-0.64518 44.80011)
1861,24316968,181436937,Entire home/apt,Studio,140,18,108,15120,1,44.84313,-0.5704899999999999,POINT (-0.5704899999999999 44.84313)
1862,24318598,83419981,Entire home/apt,1,55,9,54,2970,1,44.839059999999996,-0.5754600000000001,POINT (-0.5754600000000001 44.83906)
1863,24321995,183303017,Entire home/apt,Studio,55,10,60,3300,2,44.83742,-0.57081,POINT (-0.57081 44.83742)
1864,24324529,28157116,Entire home/apt,1,62,12,72,4464,4,44.84867,-0.61623,POINT (-0.6162300000000001 44.84867)
1865,24324990,44918884,Private room,2,80,11,66,5280,4,44.87271,-0.60097,POINT (-0.60097 44.87271)
1866,24325392,63350866,Entire home/apt,1,50,12,72,3600,1,44.84003,-0.5725,POINT (-0.5725 44.84003)
1867,24325940,116840626,Entire home/apt,1,29,21,126,3654,5,44.94197,-0.59328,POINT (-0.59328 44.94197)
1868,24327063,51195041,Entire home/apt,Studio,41,23,138,5658,6,44.84122,-0.64655,POINT (-0.64655 44.84122)
1869,24328129,54613631,Private room,1,41,9,54,2214,4,44.86558,-0.59912,POINT (-0.59912 44.86558)
1870,24329684,50421083,Entire home/apt,1,58,10,60,3480,5,44.8304,-0.62676,POINT (-0.62676 44.8304)
1871,24341100,107456411,Private room,1,45,13,78,3510,1,44.83764,-0.57294,POINT (-0.57294 44.83764)
1872,24349239,71082872,Private room,1,50,22,132,6600,2,44.8246,-0.56217,POINT (-0.5621699999999999 44.8246)
1873,24371158,57729045,Entire home/apt,3+,90,20,120,10800,6,44.85221,-0.65153,POINT (-0.6515300000000001 44.85221)
1874,24384026,37041758,Entire home/apt,1,50,10,60,3000,1,44.81451,-0.6004,POINT (-0.6004 44.81451)
1875,24389292,169293988,Private room,1,55,14,84,4620,2,44.84404,-0.59113,POINT (-0.59113 44.84404)
1876,24401675,351717,Entire home/apt,1,60,8,48,2880,3,44.84243,-0.5614600000000001,POINT (-0.5614600000000001 44.84243)
1877,24402053,112484924,Private room,1,30,19,114,3420,3,44.821709999999996,-0.59539,POINT (-0.59539 44.82171)
1878,24416335,89368316,Entire home/apt,1,38,7,42,1596,4,44.87358,-0.59865,POINT (-0.59865 44.87358)
1879,24416498,13921513,Entire home/apt,1,60,21,126,7560,4,44.881609999999995,-0.58772,POINT (-0.58772 44.88160999999999)
1880,24418991,184227163,Entire home/apt,2,95,27,162,15390,5,44.82288,-0.57658,POINT (-0.57658 44.82288)
1881,24420486,134250668,Entire home/apt,2,125,8,48,6000,4,44.82555,-0.5607300000000001,POINT (-0.5607300000000001 44.82555)
1882,24420506,33983793,Entire home/apt,Studio,60,17,102,6120,1,44.84267,-0.5855199999999999,POINT (-0.5855199999999999 44.84267)
1883,24439153,184567089,Entire home/apt,1,60,9,54,3240,4,44.828109999999995,-0.55602,POINT (-0.55602 44.82811)
1884,24440111,145119146,Entire home/apt,Studio,59,9,54,3186,1,44.828309999999995,-0.5797100000000001,POINT (-0.5797100000000001 44.82830999999999)
1885,24457745,86861214,Entire home/apt,1,60,12,72,4320,1,44.8488,-0.58153,POINT (-0.58153 44.8488)
1886,24459023,184742633,Entire home/apt,1,43,23,138,5934,5,44.86823,-0.71137,POINT (-0.7113699999999999 44.86823)
1887,24465302,38644136,Entire home/apt,1,50,55,256,12800,1,44.81373,-0.5971,POINT (-0.5971 44.81373)
1888,24482365,10798726,Entire home/apt,1,85,17,102,8670,1,44.84689,-0.58022,POINT (-0.58022 44.84689)
1889,24483792,7770540,Entire home/apt,1,35,7,42,1470,2,44.83457,-0.57447,POINT (-0.57447 44.83457)
1890,24487245,136200357,Entire home/apt,Studio,25,60,256,6400,3,44.8037,-0.5866600000000001,POINT (-0.5866600000000001 44.8037)
1891,24487865,11746901,Private room,1,55,13,78,4290,5,44.86359,-0.7241,POINT (-0.7241 44.86359)
1892,24491860,173158435,Private room,1,60,7,42,2520,3,44.84779,-0.58828,POINT (-0.58828 44.84779)
1893,24506200,70521767,Entire home/apt,1,70,8,48,3360,3,44.84772,-0.54987,POINT (-0.54987 44.84772)
1894,24508451,26836075,Private room,1,60,26,156,9360,5,44.85484,-0.5755600000000001,POINT (-0.5755600000000001 44.85484)
1895,24512091,185166330,Entire home/apt,2,80,8,48,3840,1,44.81658,-0.5757,POINT (-0.5757 44.81658)
1896,24512099,78030121,Entire home/apt,1,38,12,72,2736,6,44.86457,-0.5233,POINT (-0.5233 44.86457)
1897,24522266,127835576,Entire home/apt,1,38,80,256,9728,2,44.81734,-0.5848399999999999,POINT (-0.5848399999999999 44.81734)
1898,24526652,88876226,Private room,1,35,37,222,7770,4,44.82663,-0.56653,POINT (-0.56653 44.82663)
1899,24534079,185328858,Entire home/apt,3+,150,10,60,9000,2,44.8227,-0.65099,POINT (-0.65099 44.8227)
1900,24534623,185146887,Entire home/apt,1,75,11,66,4950,2,44.84276,-0.5883,POINT (-0.5883 44.84276)
1901,24536156,99917767,Private room,1,30,12,72,2160,5,44.938190000000006,-0.63617,POINT (-0.63617 44.93819000000001)
1902,24539539,185371946,Entire home/apt,1,43,7,42,1806,2,44.85098,-0.62222,POINT (-0.62222 44.85098)
1903,24542091,37592649,Entire home/apt,1,38,51,256,9728,6,44.79146,-0.6438699999999999,POINT (-0.6438699999999999 44.79146)
1904,24558414,185539216,Entire home/apt,1,50,12,72,3600,5,44.8621,-0.56799,POINT (-0.56799 44.8621)
1905,24572394,134816584,Shared room,1,10,23,138,1380,3,44.76801,-0.61906,POINT (-0.6190600000000001 44.76801)
1906,24572699,127881483,Private room,1,30,53,256,7680,1,44.83251,-0.6033,POINT (-0.6032999999999999 44.83251)
1907,24574575,106236031,Entire home/apt,Studio,60,32,192,11520,5,44.85775,-0.62105,POINT (-0.62105 44.85775)
1908,24575188,53460792,Entire home/apt,1,89,17,102,9078,1,44.84541,-0.58054,POINT (-0.5805399999999999 44.84541)
1909,24575871,185682592,Private room,3+,30,7,42,1260,6,44.864059999999995,-0.55152,POINT (-0.55152 44.86405999999999)
1910,24590577,97267040,Private room,2,40,12,72,2880,2,44.83612,-0.58527,POINT (-0.58527 44.83612)
1911,24602194,15113632,Entire home/apt,3+,100,12,72,7200,4,44.859320000000004,-0.56757,POINT (-0.56757 44.85932)
1912,24603793,57439819,Entire home/apt,3+,195,51,256,49920,5,44.85139,-0.5764699999999999,POINT (-0.5764699999999999 44.85139)
1913,24611418,10590121,Entire home/apt,1,50,10,60,3000,2,44.82356,-0.56277,POINT (-0.56277 44.82356)
1914,24617381,121737334,Private room,2,112,10,60,6720,4,44.86657,-0.57805,POINT (-0.57805 44.86657)
1915,24617445,186042933,Entire home/apt,1,42,8,48,2016,3,44.83807,-0.6483800000000001,POINT (-0.6483800000000001 44.83807)
1916,24622943,186080088,Entire home/apt,1,85,13,78,6630,4,44.83165,-0.56239,POINT (-0.5623899999999999 44.83165)
1917,24625446,58015139,Entire home/apt,2,190,12,72,13680,1,44.83842,-0.56986,POINT (-0.56986 44.83842)
1918,24636792,186192947,Entire home/apt,1,99,8,48,4752,1,44.85111,-0.59177,POINT (-0.59177 44.85111)
1919,24639229,179083444,Entire home/apt,3+,70,16,96,6720,3,44.79609,-0.59114,POINT (-0.59114 44.79609)
1920,24643565,186237501,Entire home/apt,1,49,51,256,12544,5,44.81949,-0.51899,POINT (-0.51899 44.81949)
1921,24654110,32581191,Entire home/apt,1,60,8,48,2880,3,44.83017,-0.58029,POINT (-0.58029 44.83017)
1922,24666623,18588717,Private room,1,45,38,228,10260,1,44.84486,-0.58626,POINT (-0.58626 44.84486)
1923,24671938,186460324,Private room,1,27,10,60,1620,3,44.78857,-0.60633,POINT (-0.60633 44.78857)
1924,24672695,1287812,Private room,1,50,22,132,6600,1,44.81994,-0.59615,POINT (-0.59615 44.81994)
1925,24675940,85942633,Entire home/apt,1,40,16,96,3840,4,44.87281,-0.6803899999999999,POINT (-0.6803899999999999 44.87281)
1926,24676258,29468104,Private room,1,26,7,42,1092,4,44.86589,-0.58062,POINT (-0.58062 44.86589)
1927,24684307,186569353,Entire home/apt,Studio,49,49,256,12544,5,44.84325,-0.53947,POINT (-0.53947 44.84325)
1928,24685145,6450821,Private room,1,35,12,72,2520,6,44.83919,-0.66481,POINT (-0.66481 44.83919)
1929,24689616,36959152,Entire home/apt,1,50,26,156,7800,2,44.83525,-0.56733,POINT (-0.56733 44.83525)
1930,24705956,10068443,Entire home/apt,1,80,12,72,5760,6,44.882940000000005,-0.57145,POINT (-0.57145 44.88294)
1931,24727036,184742633,Entire home/apt,1,40,16,96,3840,5,44.86809,-0.7116399999999999,POINT (-0.7116399999999999 44.86809)
1932,24729390,59748716,Entire home/apt,3+,95,10,60,5700,1,44.84043,-0.6141,POINT (-0.6141 44.84043)
1933,24732067,14868786,Entire home/apt,Studio,34,14,84,2856,3,44.82954,-0.58267,POINT (-0.58267 44.82954)
1934,24735134,5150501,Entire home/apt,1,48,32,192,9216,3,44.85387,-0.57285,POINT (-0.57285 44.85387)
1935,24740218,85908404,Entire home/apt,2,120,46,256,30720,1,44.84492,-0.58815,POINT (-0.58815 44.84492)
1936,24740341,80854112,Entire home/apt,3+,189,11,66,12474,4,44.8514,-0.61988,POINT (-0.61988 44.8514)
1937,24741209,139798758,Entire home/apt,Studio,48,18,108,5184,2,44.85355,-0.56968,POINT (-0.56968 44.85355)
1938,24744596,187037673,Entire home/apt,1,52,11,66,3432,4,44.82868,-0.55987,POINT (-0.55987 44.82868)
1939,24751112,187125084,Private room,1,25,14,84,2100,5,44.88332,-0.64742,POINT (-0.64742 44.88332)
1940,24763451,65788631,Entire home/apt,Studio,65,24,144,9360,6,44.866279999999996,-0.5029600000000001,POINT (-0.5029600000000001 44.86628)
1941,24775958,10258998,Entire home/apt,1,62,19,114,7068,3,44.85516,-0.5719,POINT (-0.5719 44.85516)
1942,24787360,11138696,Entire home/apt,2,75,11,66,4950,4,44.83061,-0.56791,POINT (-0.56791 44.83061)
1943,24813829,143451867,Entire home/apt,Studio,60,56,256,15360,1,44.842490000000005,-0.5747399999999999,POINT (-0.5747399999999999 44.84249000000001)
1944,24818906,179191352,Entire home/apt,2,80,10,60,4800,1,44.833870000000005,-0.60615,POINT (-0.60615 44.83387)
1945,24846370,9450275,Entire home/apt,1,70,12,72,5040,2,44.83652,-0.56508,POINT (-0.56508 44.83652)
1946,24851836,52545097,Private room,1,38,9,54,2052,4,44.865390000000005,-0.60434,POINT (-0.60434 44.86539)
1947,24860845,1823627,Entire home/apt,1,60,30,180,10800,1,44.81855,-0.57276,POINT (-0.57276 44.81855)
1948,24862046,27833518,Private room,1,40,20,120,4800,6,44.84089,-0.53946,POINT (-0.5394600000000001 44.84089)
1949,24866740,47507276,Entire home/apt,Studio,50,36,216,10800,1,44.8406,-0.57176,POINT (-0.57176 44.8406)
1950,24866884,43760912,Entire home/apt,2,120,33,198,23760,1,44.83943,-0.57384,POINT (-0.57384 44.83943)
1951,24868450,24852897,Entire home/apt,2,100,8,48,4800,2,44.855940000000004,-0.58172,POINT (-0.58172 44.85594)
1952,24869279,57777591,Entire home/apt,1,60,9,54,3240,2,44.82492,-0.57085,POINT (-0.57085 44.82492)
1953,24881784,33771189,Entire home/apt,1,60,9,54,3240,1,44.84872,-0.5836100000000001,POINT (-0.5836100000000001 44.84872)
1954,24882772,188114074,Entire home/apt,Studio,40,10,60,2400,3,44.80365,-0.58197,POINT (-0.58197 44.80365)
1955,24887858,28680353,Entire home/apt,2,120,19,114,13680,3,44.84527,-0.5615399999999999,POINT (-0.5615399999999999 44.84527)
1956,24889793,33214062,Entire home/apt,1,60,26,156,9360,4,44.87738,-0.60392,POINT (-0.60392 44.87738)
1957,24903650,188284476,Entire home/apt,3+,250,8,48,12000,5,44.84476,-0.5352,POINT (-0.5352 44.84476)
1958,24927629,42389237,Private room,1,40,11,66,2640,1,44.8193,-0.57722,POINT (-0.57722 44.8193)
1959,24930274,188483536,Entire home/apt,1,65,17,102,6630,2,44.83744,-0.56782,POINT (-0.56782 44.83744)
1960,24935597,183134386,Private room,1,25,25,150,3750,1,44.82056,-0.57913,POINT (-0.57913 44.82056)
1961,24938793,188540597,Entire home/apt,1,90,11,66,5940,5,44.853629999999995,-0.5791,POINT (-0.5790999999999999 44.85363)
1962,24938965,79094840,Entire home/apt,1,87,16,96,8352,2,44.84042,-0.59005,POINT (-0.59005 44.84042)
1963,24959794,49925656,Private room,1,80,16,96,7680,1,44.83855,-0.57258,POINT (-0.57258 44.83855)
1964,24969352,97162166,Private room,1,22,9,54,1188,5,44.82582,-0.55435,POINT (-0.55435 44.82582)
1965,24973854,188811134,Entire home/apt,Studio,54,40,240,12960,1,44.85243,-0.57994,POINT (-0.57994 44.85243)
1966,24975905,188823582,Entire home/apt,2,55,11,66,3630,4,44.87559,-0.5968399999999999,POINT (-0.5968399999999999 44.87559)
1967,24978124,140924715,Private room,1,35,12,72,2520,2,44.835159999999995,-0.5849,POINT (-0.5849 44.83515999999999)
1968,24986615,45377786,Entire home/apt,1,85,13,78,6630,3,44.8596,-0.55876,POINT (-0.55876 44.8596)
1969,24987502,7358676,Entire home/apt,1,120,7,42,5040,3,44.827940000000005,-0.58534,POINT (-0.58534 44.82794000000001)
1970,24988685,129968192,Entire home/apt,Studio,45,49,256,11520,2,44.82553,-0.5595,POINT (-0.5595 44.82553)
1971,24990221,54478825,Private room,1,28,13,78,2184,2,44.83487,-0.56697,POINT (-0.56697 44.83487)
1972,25000817,71089937,Entire home/apt,1,57,10,60,3420,2,44.85816,-0.56704,POINT (-0.56704 44.85816)
1973,25003543,104868058,Entire home/apt,1,55,22,132,7260,3,44.83634,-0.59446,POINT (-0.59446 44.83634)
1974,25011659,22018041,Entire home/apt,1,75,26,156,11700,2,44.83664,-0.57118,POINT (-0.57118 44.83664)
1975,25025512,166941743,Entire home/apt,1,40,12,72,2880,3,44.83449,-0.57301,POINT (-0.57301 44.83449)
1976,25026572,115599469,Private room,1,28,21,126,3528,6,44.86971,-0.5553600000000001,POINT (-0.5553600000000001 44.86971)
1977,25028431,35543270,Entire home/apt,1,45,9,54,2430,4,44.87352,-0.62846,POINT (-0.62846 44.87352)
1978,25029740,140992387,Private room,1,30,20,120,3600,2,44.79737,-0.59785,POINT (-0.59785 44.79737)
1979,25044958,42924472,Entire home/apt,1,40,7,42,1680,1,44.8137,-0.59519,POINT (-0.59519 44.8137)
1980,25046053,58903380,Entire home/apt,1,40,11,66,2640,4,44.86991,-0.60607,POINT (-0.60607 44.86991)
1981,25046440,72326539,Entire home/apt,2,85,19,114,9690,2,44.836220000000004,-0.5724600000000001,POINT (-0.5724600000000001 44.83622)
1982,25048718,134273236,Private room,1,48,13,78,3744,6,44.871590000000005,-0.501,POINT (-0.501 44.87159)
1983,25050274,48418253,Entire home/apt,2,40,13,78,3120,6,44.7935,-0.5836600000000001,POINT (-0.5836600000000001 44.7935)
1984,25051904,185211348,Entire home/apt,1,40,13,78,3120,6,44.9182,-0.48661000000000004,POINT (-0.48661 44.9182)
1985,25074466,181656463,Entire home/apt,1,65,11,66,4290,1,44.8454,-0.58101,POINT (-0.58101 44.8454)
1986,25079793,29394867,Entire home/apt,1,70,28,168,11760,4,44.86302,-0.59131,POINT (-0.59131 44.86302)
1987,25080741,75255498,Entire home/apt,1,60,10,60,3600,3,44.8597,-0.5626899999999999,POINT (-0.5626899999999999 44.8597)
1988,25092664,21737341,Entire home/apt,2,180,10,60,10800,6,44.87854,-0.53181,POINT (-0.53181 44.87854)
1989,25093060,189683634,Entire home/apt,1,75,9,54,4050,2,44.83278,-0.57499,POINT (-0.57499 44.83278)
1990,25099992,181441156,Entire home/apt,Studio,50,11,66,3300,3,44.81921,-0.5999899999999999,POINT (-0.5999899999999999 44.81921)
1991,25100835,24626006,Private room,2,120,7,42,5040,5,44.85712,-0.6227199999999999,POINT (-0.6227199999999999 44.85712)
1992,25112754,187749447,Entire home/apt,1,50,24,144,7200,5,44.85279,-0.53555,POINT (-0.53555 44.85279)
1993,25127496,20233613,Entire home/apt,1,60,7,42,2520,4,44.83032,-0.5675600000000001,POINT (-0.5675600000000001 44.83032)
1994,25134506,159105427,Private room,1,35,17,102,3570,2,44.78709,-0.6731,POINT (-0.6731 44.78709)
1995,25143115,67068530,Entire home/apt,Studio,65,13,78,5070,4,44.813340000000004,-0.58602,POINT (-0.58602 44.81334)
1996,25147699,100672444,Entire home/apt,1,78,8,48,3744,2,44.8283,-0.56297,POINT (-0.56297 44.8283)
1997,25153712,15991115,Entire home/apt,2,95,9,54,5130,1,44.81995,-0.5794699999999999,POINT (-0.5794699999999999 44.81995)
1998,25156601,137945056,Entire home/apt,1,59,9,54,3186,3,44.831509999999994,-0.57996,POINT (-0.57996 44.83150999999999)
1999,25177545,190247131,Entire home/apt,Studio,35,35,210,7350,1,44.84057,-0.57407,POINT (-0.57407 44.84057)
2000,25220258,190541199,Private room,1,45,29,174,7830,1,44.8525,-0.58117,POINT (-0.58117 44.8525)
2001,25220896,18811442,Private room,1,50,33,198,9900,3,44.82862,-0.57596,POINT (-0.57596 44.82862)
2002,25225713,26935173,Private room,1,24,34,204,4896,4,44.8677,-0.58427,POINT (-0.58427 44.8677)
2003,25227494,181441156,Entire home/apt,1,58,10,60,3480,1,44.81855,-0.60123,POINT (-0.60123 44.81855)
2004,25244367,73706697,Entire home/apt,2,60,14,84,5040,6,44.93533,-0.49321000000000004,POINT (-0.49321 44.93533)
2005,25246576,190746418,Private room,1,45,55,256,11520,6,44.886179999999996,-0.5532,POINT (-0.5532 44.88618)
2006,25254627,29865084,Entire home/apt,Studio,35,14,84,2940,6,44.81281,-0.5717800000000001,POINT (-0.5717800000000001 44.81281)
2007,25255022,38781161,Entire home/apt,2,50,8,48,2400,4,44.82826,-0.55813,POINT (-0.55813 44.82826)
2008,25270781,190925166,Entire home/apt,2,89,32,192,17088,5,44.824670000000005,-0.5784699999999999,POINT (-0.5784699999999999 44.82467)
2009,25271606,190929996,Entire home/apt,2,49,12,72,3528,6,44.78738,-0.56652,POINT (-0.56652 44.78738)
2010,25278132,190964222,Entire home/apt,1,65,26,156,10140,5,44.85102,-0.64332,POINT (-0.64332 44.85102)
2011,25282761,190990776,Entire home/apt,3+,84,12,72,6048,4,44.826679999999996,-0.55691,POINT (-0.55691 44.82668)
2012,25335185,191341711,Entire home/apt,Studio,60,8,48,2880,5,44.884190000000004,-0.64053,POINT (-0.64053 44.88419)
2013,25339433,191364987,Private room,1,20,35,210,4200,6,44.84019,-0.6451,POINT (-0.6451 44.84019)
2014,25341059,56829380,Private room,1,25,19,114,2850,5,44.84095,-0.54495,POINT (-0.54495 44.84095)
2015,25361881,61981471,Entire home/apt,1,30,35,210,6300,2,44.837140000000005,-0.62234,POINT (-0.62234 44.83714000000001)
2016,25377522,191601818,Entire home/apt,3+,139,38,228,31692,2,44.85691,-0.5674,POINT (-0.5674 44.85691)
2017,25377823,191601818,Entire home/apt,3+,109,44,256,27904,2,44.85862,-0.56729,POINT (-0.56729 44.85862)
2018,25383491,3321662,Entire home/apt,2,140,15,90,12600,3,44.85736,-0.57211,POINT (-0.57211 44.85736)
2019,25386920,27488052,Entire home/apt,1,49,11,66,3234,3,44.831559999999996,-0.59645,POINT (-0.59645 44.83156)
2020,25388019,185822879,Private room,1,26,35,210,5460,5,44.86918,-0.551,POINT (-0.551 44.86918)
2021,25389452,151891718,Entire home/apt,1,80,14,84,6720,2,44.82642,-0.57135,POINT (-0.57135 44.82642)
2022,25410290,33356957,Entire home/apt,Studio,20,29,174,3480,5,44.82208,-0.57699,POINT (-0.57699 44.82208)
2023,25414533,18345848,Entire home/apt,1,55,63,256,14080,6,44.83567,-0.53596,POINT (-0.53596 44.83567)
2024,25415825,184063936,Entire home/apt,Studio,31,10,60,1860,2,44.841359999999995,-0.58333,POINT (-0.58333 44.84135999999999)
2025,25423333,39507079,Private room,1,35,19,114,3990,1,44.83866,-0.56797,POINT (-0.56797 44.83866)
2026,25433071,89207436,Private room,1,25,10,60,1500,4,44.82881,-0.57348,POINT (-0.57348 44.82881)
2027,25439647,192033136,Entire home/apt,2,65,8,48,3120,3,44.82837,-0.58623,POINT (-0.58623 44.82837)
2028,25440187,67553816,Entire home/apt,2,77,9,54,4158,5,44.82672,-0.57572,POINT (-0.57572 44.82672)
2029,25443564,192055400,Entire home/apt,1,60,21,126,7560,2,44.81306,-0.6269600000000001,POINT (-0.6269600000000001 44.81306)
2030,25444490,192062074,Entire home/apt,1,60,24,144,8640,2,44.83617,-0.57408,POINT (-0.57408 44.83617)
2031,25446615,192073402,Entire home/apt,Studio,45,12,72,3240,6,44.87771,-0.53047,POINT (-0.53047 44.87771)
2032,25448991,192093199,Entire home/apt,2,130,21,126,16380,1,44.83995,-0.6128600000000001,POINT (-0.6128600000000001 44.83995)
2033,25452587,118944152,Private room,1,25,7,42,1050,6,44.836059999999996,-0.64205,POINT (-0.64205 44.83606)
2034,25469474,141530982,Entire home/apt,1,48,18,108,5184,4,44.84013,-0.62632,POINT (-0.62632 44.84013)
2035,25469542,52182169,Private room,1,30,15,90,2700,4,44.868809999999996,-0.5789300000000001,POINT (-0.5789300000000001 44.86881)
2036,25475878,37593676,Entire home/apt,1,58,12,72,4176,5,44.86472,-0.57296,POINT (-0.57296 44.86472)
